CMDLINE /home/mamm/anaconda3/envs/agar/bin/python test_dqn.py
MEM 2968.390625 1738816019.9834
MEM 2968.390625 1738816020.0837
MEM 2968.390625 1738816020.1840
MEM 2968.390625 1738816020.2845
MEM 2968.390625 1738816020.3848
MEM 2968.390625 1738816020.4851
MEM 2968.390625 1738816020.5853
MEM 2968.390625 1738816020.6856
MEM 2968.390625 1738816020.7881
MEM 2968.390625 1738816020.8975
MEM 2968.390625 1738816020.9984
MEM 2968.390625 1738816021.0987
MEM 2968.390625 1738816021.2000
MEM 2968.390625 1738816021.3010
MEM 2968.390625 1738816021.4012
MEM 2968.390625 1738816021.5037
MEM 2968.390625 1738816021.6040
MEM 2968.390625 1738816021.7042
MEM 2968.390625 1738816021.8045
MEM 2968.390625 1738816021.9047
MEM 2968.390625 1738816022.0051
MEM 2968.390625 1738816022.1054
MEM 2968.390625 1738816022.2056
MEM 2968.390625 1738816022.3059
MEM 2968.390625 1738816022.4061
MEM 2968.390625 1738816022.5068
MEM 2968.390625 1738816022.6084
MEM 2968.390625 1738816022.7116
MEM 2968.390625 1738816022.8126
MEM 2968.390625 1738816022.9144
MEM 2968.390625 1738816023.0167
MEM 2968.390625 1738816023.1170
MEM 2968.390625 1738816023.2181
MEM 2968.390625 1738816023.3184
MEM 2968.390625 1738816023.4186
MEM 2968.390625 1738816023.5189
MEM 2968.390625 1738816023.6220
MEM 2968.390625 1738816023.7229
MEM 2968.390625 1738816023.8232
MEM 2972.390625 1738816023.9247
MEM 2972.390625 1738816024.0250
MEM 2972.390625 1738816024.1252
MEM 2972.390625 1738816024.2267
MEM 2972.390625 1738816024.3270
MEM 2972.390625 1738816024.4272
MEM 2972.390625 1738816024.5286
MEM 2972.515625 1738816024.6299
MEM 2972.515625 1738816024.7302
MEM 2972.515625 1738816024.8304
MEM 2972.515625 1738816024.9321
MEM 2972.515625 1738816025.0324
MEM 2972.515625 1738816025.1327
MEM 2972.515625 1738816025.2330
MEM 2972.515625 1738816025.3332
MEM 2972.515625 1738816025.4349
MEM 2972.515625 1738816025.5351
MEM 2972.515625 1738816025.6354
MEM 2972.515625 1738816025.7367
MEM 2972.515625 1738816025.8380
MEM 2972.515625 1738816025.9382
MEM 2972.515625 1738816026.0406
MEM 2972.515625 1738816026.1409
MEM 2972.515625 1738816026.2423
MEM 2972.515625 1738816026.3429
MEM 2972.515625 1738816026.4434
MEM 2972.515625 1738816026.5466
MEM 2972.515625 1738816026.6469
MEM 2972.515625 1738816026.7471
MEM 2972.515625 1738816026.8474
MEM 2972.515625 1738816026.9476
MEM 2972.515625 1738816027.0479
MEM 2972.515625 1738816027.1481
MEM 2972.515625 1738816027.2483
MEM 2972.515625 1738816027.3486
MEM 2972.515625 1738816027.4496
MEM 2972.515625 1738816027.5499
MEM 2972.515625 1738816027.6526
MEM 2972.515625 1738816027.7529
MEM 2972.515625 1738816027.8531
MEM 2972.640625 1738816027.9535
MEM 2972.640625 1738816028.0550
MEM 2972.640625 1738816028.1553
MEM 2972.640625 1738816028.2561
MEM 2972.640625 1738816028.3564
MEM 2972.640625 1738816028.4566
MEM 2972.640625 1738816028.5595
MEM 2972.640625 1738816028.6598
MEM 2972.640625 1738816028.7631
MEM 2972.640625 1738816028.8634
MEM 2972.765625 1738816028.9638
MEM 2972.765625 1738816029.0658
MEM 2972.765625 1738816029.1673
MEM 2972.765625 1738816029.2676
MEM 2972.765625 1738816029.3678
MEM 2972.765625 1738816029.4681
MEM 2972.765625 1738816029.5685
MEM 2972.765625 1738816029.6706
MEM 2972.765625 1738816029.7709
MEM 2972.765625 1738816029.8721
MEM 2972.765625 1738816029.9724
MEM 2972.765625 1738816030.0727
MEM 2972.765625 1738816030.1730
MEM 2972.765625 1738816030.2750
MEM 2972.765625 1738816030.3752
MEM 2972.765625 1738816030.4772
MEM 2972.765625 1738816030.5796
MEM 2972.765625 1738816030.6805
MEM 2972.765625 1738816030.7808
MEM 2972.765625 1738816030.8815
MEM 2972.765625 1738816030.9817
MEM 2972.765625 1738816031.0830
MEM 2972.765625 1738816031.1841
MEM 2972.765625 1738816031.2844
MEM 2972.765625 1738816031.3855
MEM 2972.765625 1738816031.4857
MEM 2972.765625 1738816031.5872
MEM 2972.765625 1738816031.6874
MEM 2972.765625 1738816031.7885
MEM 2972.765625 1738816031.8888
MEM 2972.765625 1738816031.9894
MEM 2972.765625 1738816032.0897
MEM 2972.765625 1738816032.1900
MEM 2972.765625 1738816032.2916
MEM 2972.765625 1738816032.3918
MEM 2972.890625 1738816032.4921
MEM 2972.890625 1738816032.5923
MEM 2972.890625 1738816032.6926
MEM 2972.890625 1738816032.7928
MEM 2972.890625 1738816032.8931
MEM 2972.890625 1738816032.9934
MEM 2972.890625 1738816033.0945
MEM 2972.890625 1738816033.1947
MEM 2973.015625 1738816033.2969
MEM 2973.015625 1738816033.3977
MEM 2973.015625 1738816033.4979
MEM 2973.015625 1738816033.5981
MEM 2973.015625 1738816033.6984
MEM 2973.015625 1738816033.7986
MEM 2973.015625 1738816033.9005
MEM 2973.140625 1738816034.0007
MEM 2973.140625 1738816034.1021
MEM 2973.140625 1738816034.2047
MEM 2973.140625 1738816034.3074
MEM 2973.140625 1738816034.4076
MEM 2973.140625 1738816034.5079
MEM 2973.140625 1738816034.6081
MEM 2973.140625 1738816034.7084
MEM 2973.140625 1738816034.8086
MEM 2973.140625 1738816034.9089
MEM 2973.140625 1738816035.0091
MEM 2973.140625 1738816035.1106
MEM 2973.140625 1738816035.2108
MEM 2973.140625 1738816035.3111
MEM 2973.140625 1738816035.4114
MEM 2973.140625 1738816035.5116
MEM 2973.140625 1738816035.6128
MEM 2973.140625 1738816035.7131
MEM 2973.265625 1738816035.8134
MEM 2973.265625 1738816035.9171
MEM 2973.265625 1738816036.0174
MEM 2973.265625 1738816036.1176
MEM 2973.265625 1738816036.2179
MEM 2973.265625 1738816036.3181
MEM 2973.265625 1738816036.4184
MEM 2973.265625 1738816036.5187
MEM 2973.265625 1738816036.6189
MEM 2973.265625 1738816036.7191
MEM 2973.265625 1738816036.8207
MEM 2973.265625 1738816036.9212
MEM 2973.265625 1738816037.0215
MEM 2973.265625 1738816037.1217
MEM 2973.265625 1738816037.2223
MEM 2973.265625 1738816037.3225
MEM 2973.265625 1738816037.4228
MEM 2973.265625 1738816037.5246
MEM 2973.265625 1738816037.6275
MEM 2973.265625 1738816037.7278
MEM 2973.265625 1738816037.8283
MEM 2973.265625 1738816037.9290
MEM 2973.265625 1738816038.0311
MEM 2973.265625 1738816038.1314
MEM 2973.265625 1738816038.2317
MEM 2973.265625 1738816038.3320
MEM 2973.265625 1738816038.4322
MEM 2973.265625 1738816038.5346
MEM 2973.265625 1738816038.6373
MEM 2973.265625 1738816038.7377
MEM 2973.265625 1738816038.8380
MEM 2973.390625 1738816038.9399
MEM 2973.390625 1738816039.0431
MEM 2973.390625 1738816039.1434
MEM 2973.390625 1738816039.2436
MEM 2973.390625 1738816039.3439
MEM 2973.390625 1738816039.4441
MEM 2973.390625 1738816039.5444
MEM 2973.515625 1738816039.6464
MEM 2973.515625 1738816039.7466
MEM 2973.515625 1738816039.8474
MEM 2973.515625 1738816039.9477
MEM 2973.515625 1738816040.0479
MEM 2973.515625 1738816040.1482
MEM 2973.515625 1738816040.2485
MEM 2973.515625 1738816040.3501
MEM 2973.515625 1738816040.4504
MEM 2973.515625 1738816040.5506
MEM 2973.515625 1738816040.6509
MEM 2973.515625 1738816040.7512
MEM 2973.515625 1738816040.8514
MEM 2973.515625 1738816040.9541
MEM 2973.515625 1738816041.0544
MEM 2973.515625 1738816041.1547
MEM 2973.515625 1738816041.2549
MEM 2973.515625 1738816041.3561
MEM 2973.515625 1738816041.4564
MEM 2973.515625 1738816041.5567
MEM 2973.515625 1738816041.6573
MEM 2973.515625 1738816041.7579
MEM 2973.515625 1738816041.8582
MEM 2973.515625 1738816041.9585
MEM 2973.515625 1738816042.0591
MEM 2973.515625 1738816042.1594
MEM 2973.515625 1738816042.2599
MEM 2973.515625 1738816042.3601
MEM 2973.515625 1738816042.4614
MEM 2973.515625 1738816042.5616
MEM 2973.515625 1738816042.6619
MEM 2973.515625 1738816042.7621
MEM 2973.515625 1738816042.8627
MEM 2973.515625 1738816042.9630
MEM 2973.515625 1738816043.0643
MEM 2973.515625 1738816043.1648
MEM 2973.515625 1738816043.2673
MEM 2973.515625 1738816043.3675
MEM 2973.515625 1738816043.4678
MEM 2973.515625 1738816043.5681
MEM 2973.515625 1738816043.6683
MEM 2973.515625 1738816043.7686
MEM 2973.515625 1738816043.8689
MEM 2973.515625 1738816043.9691
MEM 2973.515625 1738816044.0694
MEM 2973.515625 1738816044.1696
MEM 2973.515625 1738816044.2707
MEM 2973.515625 1738816044.3731
MEM 2973.515625 1738816044.4734
MEM 2973.515625 1738816044.5736
MEM 2973.515625 1738816044.6739
MEM 2973.515625 1738816044.7741
MEM 2973.515625 1738816044.8748
MEM 2973.515625 1738816044.9763
MEM 2973.515625 1738816045.0770
MEM 2973.515625 1738816045.1774
MEM 2973.515625 1738816045.2783
MEM 2973.515625 1738816045.3787
MEM 2973.515625 1738816045.4809
MEM 2973.515625 1738816045.5811
MEM 2973.515625 1738816045.6820
MEM 2973.515625 1738816045.7834
MEM 2973.515625 1738816045.8854
MEM 2973.515625 1738816045.9882
MEM 2973.515625 1738816046.0884
MEM 2973.515625 1738816046.1887
MEM 2973.515625 1738816046.2890
MEM 2973.515625 1738816046.3893
MEM 2973.515625 1738816046.4896
MEM 2973.515625 1738816046.5898
MEM 2973.515625 1738816046.6901
MEM 2973.515625 1738816046.7915
MEM 2973.515625 1738816046.8917
MEM 2973.515625 1738816046.9926
MEM 2973.515625 1738816047.0941
MEM 2973.515625 1738816047.1943
MEM 2973.515625 1738816047.2946
MEM 2973.515625 1738816047.3958
MEM 2973.515625 1738816047.4961
MEM 2973.515625 1738816047.5963
MEM 2973.515625 1738816047.6966
MEM 2973.515625 1738816047.7969
MEM 2973.515625 1738816047.8971
MEM 2973.515625 1738816047.9983
MEM 2973.640625 1738816048.0985
MEM 2973.640625 1738816048.1988
MEM 2973.640625 1738816048.2990
MEM 2973.640625 1738816048.3993
MEM 2973.640625 1738816048.5016
MEM 2973.640625 1738816048.6019
MEM 2973.640625 1738816048.7021
MEM 2973.640625 1738816048.8024
MEM 2973.640625 1738816048.9026
MEM 2973.640625 1738816049.0028
MEM 2973.640625 1738816049.1031
MEM 2973.640625 1738816049.2058
MEM 2973.640625 1738816049.3061
MEM 2973.640625 1738816049.4064
MEM 2973.640625 1738816049.5083
MEM 2973.640625 1738816049.6085
MEM 2973.640625 1738816049.7088
MEM 2981.640625 1738816049.8095
MEM 2981.765625 1738816049.9098
MEM 2981.765625 1738816050.0101
MEM 2981.765625 1738816050.1120
MEM 2981.765625 1738816050.2128
MEM 2981.765625 1738816050.3141
MEM 2981.765625 1738816050.4144
MEM 2981.765625 1738816050.5165
MEM 2981.765625 1738816050.6175
MEM 2981.765625 1738816050.7178
MEM 2981.765625 1738816050.8181
MEM 2981.890625 1738816050.9184
MEM 2981.890625 1738816051.0192
MEM 2981.890625 1738816051.1195
MEM 2981.890625 1738816051.2197
MEM 2981.890625 1738816051.3205
MEM 2981.890625 1738816051.4207
MEM 2981.890625 1738816051.5225
MEM 2981.890625 1738816051.6242
MEM 2981.890625 1738816051.7244
MEM 2981.890625 1738816051.8247
MEM 2981.890625 1738816051.9250
MEM 2981.890625 1738816052.0252
MEM 2981.890625 1738816052.1255
MEM 2981.890625 1738816052.2260
MEM 2981.890625 1738816052.3273
MEM 2981.890625 1738816052.4286
MEM 2981.890625 1738816052.5299
MEM 2981.890625 1738816052.6315
MEM 2981.890625 1738816052.7337
MEM 2981.890625 1738816052.8340
MEM 2981.890625 1738816052.9342
MEM 2981.890625 1738816053.0345
MEM 2981.890625 1738816053.1347
MEM 2981.890625 1738816053.2350
MEM 2981.890625 1738816053.3352
MEM 2981.890625 1738816053.4355
MEM 2981.890625 1738816053.5358
MEM 2981.890625 1738816053.6370
MEM 2981.890625 1738816053.7374
MEM 2981.890625 1738816053.8405
MEM 2981.890625 1738816053.9420
MEM 2981.890625 1738816054.0423
MEM 2981.890625 1738816054.1425
MEM 2981.890625 1738816054.2438
MEM 2981.890625 1738816054.3440
MEM 2981.890625 1738816054.4445
MEM 2981.890625 1738816054.5471
MEM 2981.890625 1738816054.6474
MEM 2981.890625 1738816054.7476
MEM 2981.890625 1738816054.8479
MEM 2981.890625 1738816054.9481
MEM 2981.890625 1738816055.0484
MEM 2981.890625 1738816055.1486
MEM 2981.890625 1738816055.2489
MEM 2981.890625 1738816055.3491
MEM 2981.890625 1738816055.4505
MEM 2981.890625 1738816055.5507
MEM 2981.890625 1738816055.6510
MEM 2981.890625 1738816055.7513
MEM 2981.890625 1738816055.8515
MEM 2981.890625 1738816055.9532
MEM 2981.890625 1738816056.0535
MEM 2981.890625 1738816056.1539
MEM 2981.890625 1738816056.2544
MEM 2981.890625 1738816056.3558
MEM 2981.890625 1738816056.4561
MEM 2981.890625 1738816056.5564
MEM 2981.890625 1738816056.6566
MEM 2981.890625 1738816056.7569
MEM 2981.890625 1738816056.8573
MEM 2981.890625 1738816056.9591
MEM 2981.890625 1738816057.0594
MEM 2981.890625 1738816057.1597
MEM 2981.890625 1738816057.2599
MEM 2981.890625 1738816057.3602
MEM 2981.890625 1738816057.4604
MEM 2981.890625 1738816057.5607
MEM 2981.890625 1738816057.6610
MEM 2981.890625 1738816057.7612
MEM 2981.890625 1738816057.8616
MEM 2981.890625 1738816057.9619
MEM 2981.890625 1738816058.0627
MEM 2981.890625 1738816058.1629
MEM 2981.890625 1738816058.2641
MEM 2981.890625 1738816058.3644
MEM 2981.890625 1738816058.4656
MEM 2981.890625 1738816058.5659
MEM 2981.890625 1738816058.6669
MEM 2981.890625 1738816058.7675
MEM 2981.890625 1738816058.8686
MEM 2981.890625 1738816058.9689
MEM 2981.890625 1738816059.0717
MEM 2982.015625 1738816059.1729
MEM 2982.015625 1738816059.2731
MEM 2982.015625 1738816059.3734
MEM 2982.015625 1738816059.4737
MEM 2982.015625 1738816059.5740
MEM 2982.015625 1738816059.6742
MEM 2982.015625 1738816059.7745
MEM 2982.015625 1738816059.8748
MEM 2982.015625 1738816059.9751
MEM 2982.015625 1738816060.0754
MEM 2982.015625 1738816060.1777
MEM 2982.015625 1738816060.2784
MEM 2982.015625 1738816060.3786
MEM 2982.015625 1738816060.4793
MEM 2982.015625 1738816060.5807
MEM 2982.015625 1738816060.6809
MEM 2982.015625 1738816060.7812
MEM 2982.015625 1738816060.8814
MEM 2982.015625 1738816060.9816
MEM 2982.015625 1738816061.0819
MEM 2982.015625 1738816061.1830
MEM 2982.015625 1738816061.2835
MEM 2982.015625 1738816061.3838
MEM 2982.015625 1738816061.4840
MEM 2982.015625 1738816061.5847
MEM 2982.140625 1738816061.6854
MEM 2982.140625 1738816061.7858
MEM 2982.140625 1738816061.8866
MEM 2982.140625 1738816061.9875
MEM 2982.140625 1738816062.0878
MEM 2982.140625 1738816062.1884
MEM 2982.140625 1738816062.2898
MEM 2982.140625 1738816062.3921
MEM 2982.140625 1738816062.4924
MEM 2982.140625 1738816062.5926
MEM 2982.140625 1738816062.6941
MEM 2982.140625 1738816062.7943
MEM 2982.140625 1738816062.8946
MEM 2982.140625 1738816062.9948
MEM 2982.265625 1738816063.0952
MEM 2982.265625 1738816063.1956
MEM 2982.390625 1738816063.2959
MEM 2982.390625 1738816063.3973
MEM 2982.390625 1738816063.4976
MEM 2982.390625 1738816063.5988
MEM 2982.390625 1738816063.7005
MEM 2982.390625 1738816063.8009
MEM 2982.390625 1738816063.9024
MEM 2982.390625 1738816064.0034
MEM 2982.390625 1738816064.1037
MEM 2982.390625 1738816064.2040
MEM 2982.390625 1738816064.3045
MEM 2982.390625 1738816064.4061
MEM 2982.390625 1738816064.5064
MEM 2982.390625 1738816064.6066
MEM 2982.390625 1738816064.7069
MEM 2982.390625 1738816064.8071
MEM 2982.390625 1738816064.9073
MEM 2982.390625 1738816065.0076
MEM 2982.390625 1738816065.1079
MEM 2982.390625 1738816065.2082
MEM 2982.390625 1738816065.3084
MEM 2982.390625 1738816065.4101
MEM 2982.390625 1738816065.5104
MEM 2982.390625 1738816065.6107
MEM 2982.390625 1738816065.7138
MEM 2982.390625 1738816065.8140
MEM 2982.390625 1738816065.9158
MEM 2982.390625 1738816066.0171
MEM 2982.390625 1738816066.1174
MEM 2982.390625 1738816066.2177
MEM 2982.390625 1738816066.3190
MEM 2982.390625 1738816066.4193
MEM 2982.390625 1738816066.5201
MEM 2982.390625 1738816066.6213
MEM 2982.390625 1738816066.7215
MEM 2982.390625 1738816066.8218
MEM 2982.390625 1738816066.9220
MEM 2982.390625 1738816067.0223
MEM 2982.390625 1738816067.1226
MEM 2982.390625 1738816067.2231
MEM 2982.390625 1738816067.3234
MEM 2982.390625 1738816067.4251
MEM 2982.390625 1738816067.5254
MEM 2982.390625 1738816067.6257
MEM 2982.390625 1738816067.7259
MEM 2982.390625 1738816067.8262
MEM 2982.390625 1738816067.9265
MEM 2982.390625 1738816068.0267
MEM 2982.390625 1738816068.1270
MEM 2982.390625 1738816068.2272
MEM 2982.390625 1738816068.3275
MEM 2982.390625 1738816068.4277
MEM 2982.390625 1738816068.5280
MEM 2982.390625 1738816068.6291
MEM 2982.390625 1738816068.7300
MEM 2982.390625 1738816068.8302
MEM 2982.390625 1738816068.9306
MEM 2982.390625 1738816069.0308
MEM 2982.390625 1738816069.1323
MEM 2982.390625 1738816069.2328
MEM 2982.390625 1738816069.3336
MEM 2982.390625 1738816069.4340
MEM 2982.390625 1738816069.5342
MEM 2982.390625 1738816069.6354
MEM 2982.390625 1738816069.7357
MEM 2982.390625 1738816069.8360
MEM 2982.390625 1738816069.9376
MEM 2982.390625 1738816070.0388
MEM 2982.390625 1738816070.1391
MEM 2982.390625 1738816070.2393
MEM 2982.390625 1738816070.3396
MEM 2982.390625 1738816070.4420
MEM 2982.390625 1738816070.5444
MEM 2982.390625 1738816070.6447
MEM 2982.390625 1738816070.7449
MEM 2982.390625 1738816070.8456
MEM 2982.390625 1738816070.9467
MEM 2982.390625 1738816071.0491
MEM 2982.390625 1738816071.1494
MEM 2982.390625 1738816071.2497
MEM 2990.390625 1738816071.3500
MEM 2990.390625 1738816071.4503
MEM 2990.390625 1738816071.5506
MEM 2998.515625 1738816071.6508
MEM 2998.515625 1738816071.7511
MEM 2998.515625 1738816071.8514
MEM 2998.515625 1738816071.9541
MEM 2998.515625 1738816072.0544
MEM 2998.515625 1738816072.1547
MEM 2998.515625 1738816072.2550
MEM 2998.515625 1738816072.3553
MEM 2998.515625 1738816072.4555
MEM 2998.515625 1738816072.5558
MEM 2998.515625 1738816072.6561
MEM 2998.515625 1738816072.7564
MEM 2998.515625 1738816072.8566
MEM 2998.515625 1738816072.9578
MEM 2998.515625 1738816073.0608
MEM 2998.515625 1738816073.1611
MEM 2998.515625 1738816073.2613
MEM 2998.515625 1738816073.3616
MEM 2998.515625 1738816073.4619
MEM 2998.515625 1738816073.5621
MEM 2998.515625 1738816073.6624
MEM 2998.515625 1738816073.7626
MEM 2998.515625 1738816073.8629
MEM 2998.515625 1738816073.9642
MEM 2998.515625 1738816074.0649
MEM 3006.765625 1738816074.1657
MEM 3006.765625 1738816074.2660
MEM 3006.765625 1738816074.3665
MEM 3006.765625 1738816074.4667
MEM 3006.765625 1738816074.5698
MEM 3006.765625 1738816074.6706
MEM 3006.765625 1738816074.7717
MEM 3006.890625 1738816074.8734
MEM 3014.765625 1738816074.9737
MEM 3014.765625 1738816075.0739
MEM 3014.765625 1738816075.1769
MEM 3022.890625 1738816075.2772
MEM 3022.890625 1738816075.3775
MEM 3022.890625 1738816075.4787
MEM 3031.015625 1738816075.5790
MEM 3031.015625 1738816075.6793
MEM 3031.015625 1738816075.7796
MEM 3039.140625 1738816075.8799
MEM 3039.140625 1738816075.9806
MEM 3039.140625 1738816076.0808
MEM 3047.140625 1738816076.1811
MEM 3055.390625 1738816076.2813
MEM 3055.390625 1738816076.3815
MEM 3055.390625 1738816076.4828
MEM 3055.390625 1738816076.5835
MEM 3063.515625 1738816076.6838
MEM 3063.515625 1738816076.7845
MEM 3063.515625 1738816076.8852
MEM 3063.640625 1738816076.9882
MEM 3063.640625 1738816077.0884
MEM 3063.640625 1738816077.1905
MEM 3063.640625 1738816077.2908
MEM 3063.640625 1738816077.3911
MEM 3063.640625 1738816077.4913
MEM 3063.640625 1738816077.5916
MEM 3063.640625 1738816077.6919
MEM 3063.765625 1738816077.7921
MEM 3067.640625 1738816077.8924
MEM 3071.640625 1738816077.9928
MEM 3071.640625 1738816078.0961
MEM 3071.640625 1738816078.1964
MEM 3071.640625 1738816078.2967
MEM 3071.640625 1738816078.3969
MEM 3071.640625 1738816078.4971
MEM 3071.640625 1738816078.5974
MEM 3071.640625 1738816078.6976
MEM 3071.640625 1738816078.7979
MEM 3071.640625 1738816078.8981
MEM 3071.640625 1738816078.9984
MEM 3071.640625 1738816079.0986
MEM 3071.640625 1738816079.1989
MEM 3071.640625 1738816079.2993
MEM 3071.640625 1738816079.4009
MEM 3071.640625 1738816079.5011
MEM 3071.640625 1738816079.6014
MEM 3071.640625 1738816079.7016
MEM 3079.640625 1738816079.8019
MEM 3079.765625 1738816079.9021
MEM 3079.765625 1738816080.0024
MEM 3079.765625 1738816080.1040
MEM 3087.765625 1738816080.2050
MEM 3087.765625 1738816080.3053
MEM 3087.765625 1738816080.4065
MEM 3087.765625 1738816080.5081
MEM 3095.765625 1738816080.6083
MEM 3095.765625 1738816080.7086
MEM 3103.890625 1738816080.8104
MEM 3104.015625 1738816080.9107
MEM 3104.015625 1738816081.0109
MEM 3104.140625 1738816081.1113
MEM 3112.140625 1738816081.2120
MEM 3112.140625 1738816081.3175
MEM 3112.140625 1738816081.4178
MEM 3120.265625 1738816081.5180
MEM 3120.265625 1738816081.6183
MEM 3128.390625 1738816081.7187
MEM 3128.515625 1738816081.8199
MEM 3128.515625 1738816081.9202
MEM 3128.515625 1738816082.0204
MEM 3128.515625 1738816082.1221
MEM 3128.515625 1738816082.2224
MEM 3128.515625 1738816082.3227
MEM 3128.515625 1738816082.4229
MEM 3128.515625 1738816082.5232
MEM 3128.515625 1738816082.6235
MEM 3128.515625 1738816082.7238
MEM 3128.515625 1738816082.8247
MEM 3128.515625 1738816082.9249
MEM 3128.515625 1738816083.0291
MEM 3128.515625 1738816083.1300
MEM 3128.515625 1738816083.2305
MEM 3128.515625 1738816083.3312
MEM 3128.515625 1738816083.4315
MEM 3128.515625 1738816083.5322
MEM 3128.515625 1738816083.6330
MEM 3128.515625 1738816083.7332
MEM 3128.515625 1738816083.8335
MEM 3128.640625 1738816083.9337
MEM 3128.640625 1738816084.0340
MEM 3128.640625 1738816084.1350
MEM 3128.640625 1738816084.2365
MEM 3128.640625 1738816084.3376
MEM 3128.640625 1738816084.4379
MEM 3128.640625 1738816084.5381
MEM 3128.640625 1738816084.6384
MEM 3128.640625 1738816084.7386
MEM 3128.640625 1738816084.8391
MEM 3128.640625 1738816084.9418
MEM 3136.765625 1738816085.0421
MEM 3136.765625 1738816085.1423
MEM 3136.765625 1738816085.2450
MEM 3144.640625 1738816085.3453
MEM 3144.640625 1738816085.4468
MEM 3144.640625 1738816085.5495
MEM 3152.765625 1738816085.6498
MEM 3152.765625 1738816085.7506
MEM 3152.765625 1738816085.8509
MEM 3160.765625 1738816085.9511
MEM 3160.765625 1738816086.0521
MEM 3160.765625 1738816086.1524
MEM 3160.765625 1738816086.2541
MEM 3168.890625 1738816086.3544
MEM 3168.890625 1738816086.4549
MEM 3176.515625 1738816086.5581
MEM 3177.015625 1738816086.6584
MEM 3177.015625 1738816086.7587
MEM 3185.140625 1738816086.8608
MEM 3185.140625 1738816086.9616
MEM 3185.140625 1738816087.0637
MEM 3185.140625 1738816087.1640
MEM 3185.140625 1738816087.2643
MEM 3185.140625 1738816087.3645
MEM 3185.140625 1738816087.4648
MEM 3185.140625 1738816087.5661
MEM 3185.140625 1738816087.6664
MEM 3185.140625 1738816087.7666
MEM 3185.140625 1738816087.8669
MEM 3185.140625 1738816087.9671
MEM 3185.265625 1738816088.0674
MEM 3185.265625 1738816088.1676
MEM 3185.265625 1738816088.2679
MEM 3191.640625 1738816088.3688
MEM 3193.140625 1738816088.4706
MEM 3193.140625 1738816088.5726
MEM 3193.140625 1738816088.6729
MEM 3193.140625 1738816088.7739
MEM 3193.140625 1738816088.8741
MEM 3193.140625 1738816088.9756
MEM 3193.140625 1738816089.0759
MEM 3193.140625 1738816089.1761
MEM 3193.140625 1738816089.2764
MEM 3193.265625 1738816089.3766
MEM 3193.265625 1738816089.4768
MEM 3193.265625 1738816089.5774
MEM 3193.265625 1738816089.6791
MEM 3193.390625 1738816089.7801
MEM 3193.390625 1738816089.8804
MEM 3193.390625 1738816089.9826
MEM 3201.015625 1738816090.0828
MEM 3201.265625 1738816090.1831
MEM 3201.265625 1738816090.2833
MEM 3209.390625 1738816090.3836
MEM 3209.515625 1738816090.4838
MEM 3209.640625 1738816090.5842
MEM 3209.640625 1738816090.6845
MEM 3217.640625 1738816090.7848
MEM 3217.640625 1738816090.8851
MEM 3225.765625 1738816090.9860
MEM 3225.765625 1738816091.0869
MEM 3225.765625 1738816091.1879
MEM 3233.890625 1738816091.2881
MEM 3233.890625 1738816091.3887
MEM 3233.890625 1738816091.4890
MEM 3233.890625 1738816091.5893
MEM 3242.015625 1738816091.6903
MEM 3242.015625 1738816091.7927
MEM 3250.140625 1738816091.8930
MEM 3250.140625 1738816091.9932
MEM 3250.140625 1738816092.0971
MEM 3250.140625 1738816092.1974
MEM 3250.140625 1738816092.2976
MEM 3250.140625 1738816092.3979
MEM 3250.140625 1738816092.4997
MEM 3250.140625 1738816092.6003
MEM 3250.140625 1738816092.7021
MEM 3250.140625 1738816092.8024
MEM 3250.140625 1738816092.9026
MEM 3250.265625 1738816093.0030
MEM 3251.265625 1738816093.1045
MEM 3258.390625 1738816093.2047
MEM 3258.390625 1738816093.3050
MEM 3258.390625 1738816093.4053
MEM 3258.390625 1738816093.5055
MEM 3258.390625 1738816093.6058
MEM 3258.390625 1738816093.7063
MEM 3258.390625 1738816093.8066
MEM 3258.390625 1738816093.9070
MEM 3258.390625 1738816094.0095
MEM 3258.390625 1738816094.1100
MEM 3258.390625 1738816094.2125
MEM 3258.390625 1738816094.3128
MEM 3258.390625 1738816094.4131
MEM 3258.390625 1738816094.5133
MEM 3258.390625 1738816094.6136
MEM 3258.390625 1738816094.7138
MEM 3258.390625 1738816094.8141
MEM 3258.390625 1738816094.9143
MEM 3266.390625 1738816095.0151
MEM 3266.390625 1738816095.1171
MEM 3266.390625 1738816095.2174
MEM 3274.515625 1738816095.3176
MEM 3274.515625 1738816095.4179
MEM 3274.640625 1738816095.5182
MEM 3282.640625 1738816095.6185
MEM 3282.765625 1738816095.7188
MEM 3299.015625 1738816095.8191
MEM 3299.015625 1738816095.9194
MEM 3299.015625 1738816096.0211
MEM 3299.015625 1738816096.1214
MEM 3307.140625 1738816096.2239
MEM 3307.140625 1738816096.3241
MEM 3307.140625 1738816096.4244
MEM 3307.140625 1738816096.5247
MEM 3315.265625 1738816096.6257
MEM 3315.265625 1738816096.7260
MEM 3315.265625 1738816096.8273
MEM 3323.390625 1738816096.9275
MEM 3323.390625 1738816097.0292
MEM 3323.390625 1738816097.1294
MEM 3323.390625 1738816097.2311
MEM 3331.515625 1738816097.3341
MEM 3331.515625 1738816097.4370
MEM 3331.515625 1738816097.5373
MEM 3331.515625 1738816097.6376
MEM 3331.515625 1738816097.7378
MEM 3331.515625 1738816097.8397
MEM 3331.515625 1738816097.9399
