CMDLINE /home/mamm/anaconda3/envs/agar/bin/python test_dqn.py
MEM 2065.140625 1738821466.6125
MEM 2065.140625 1738821466.7128
MEM 2065.140625 1738821466.8130
MEM 2065.140625 1738821466.9133
MEM 2065.140625 1738821467.0136
MEM 2065.140625 1738821467.1138
MEM 2065.140625 1738821467.2141
MEM 2065.140625 1738821467.3149
MEM 2065.140625 1738821467.4152
MEM 2065.140625 1738821467.5168
MEM 2065.140625 1738821467.6170
MEM 2065.140625 1738821467.7176
MEM 2065.140625 1738821467.8179
MEM 2065.140625 1738821467.9181
MEM 2065.140625 1738821468.0184
MEM 2065.265625 1738821468.1186
MEM 2066.390625 1738821468.2197
MEM 2073.515625 1738821468.3200
MEM 2073.515625 1738821468.4203
MEM 2073.515625 1738821468.5205
MEM 2073.515625 1738821468.6207
MEM 2073.515625 1738821468.7210
MEM 2089.765625 1738821468.8213
MEM 2089.890625 1738821468.9241
MEM 2089.890625 1738821469.0251
MEM 2089.890625 1738821469.1254
MEM 2098.015625 1738821469.2259
MEM 2098.015625 1738821469.3268
MEM 2098.015625 1738821469.4276
MEM 2098.015625 1738821469.5282
MEM 2106.140625 1738821469.6315
MEM 2106.140625 1738821469.7327
MEM 2106.140625 1738821469.8333
MEM 2114.140625 1738821469.9355
MEM 2114.140625 1738821470.0391
MEM 2114.140625 1738821470.1394
MEM 2114.140625 1738821470.2397
MEM 2122.265625 1738821470.3409
MEM 2122.265625 1738821470.4413
MEM 2122.265625 1738821470.5441
MEM 2122.265625 1738821470.6444
MEM 2122.265625 1738821470.7446
MEM 2122.265625 1738821470.8449
MEM 2122.265625 1738821470.9481
MEM 2122.265625 1738821471.0484
MEM 2127.015625 1738821471.1486
MEM 2130.390625 1738821471.2491
MEM 2130.390625 1738821471.3501
MEM 2130.390625 1738821471.4504
MEM 2130.390625 1738821471.5506
MEM 2130.390625 1738821471.6509
MEM 2130.390625 1738821471.7520
MEM 2130.390625 1738821471.8523
MEM 2130.390625 1738821471.9532
MEM 2130.390625 1738821472.0535
MEM 2130.390625 1738821472.1537
MEM 2130.390625 1738821472.2540
MEM 2130.390625 1738821472.3556
MEM 2130.390625 1738821472.4564
MEM 2130.390625 1738821472.5575
MEM 2130.390625 1738821472.6595
MEM 2130.390625 1738821472.7602
MEM 2130.390625 1738821472.8607
MEM 2130.390625 1738821472.9611
MEM 2130.390625 1738821473.0622
MEM 2130.390625 1738821473.1645
MEM 2130.515625 1738821473.2648
MEM 2138.515625 1738821473.3650
MEM 2138.515625 1738821473.4653
MEM 2138.515625 1738821473.5655
MEM 2138.515625 1738821473.6658
MEM 2138.515625 1738821473.7660
MEM 2138.515625 1738821473.8663
MEM 2146.640625 1738821473.9697
MEM 2146.640625 1738821474.0699
MEM 2146.640625 1738821474.1728
MEM 2146.640625 1738821474.2731
MEM 2154.765625 1738821474.3734
MEM 2154.765625 1738821474.4740
MEM 2154.765625 1738821474.5743
MEM 2162.890625 1738821474.6766
MEM 2162.890625 1738821474.7783
MEM 2171.015625 1738821474.8785
MEM 2171.140625 1738821474.9788
MEM 2171.140625 1738821475.0791
MEM 2171.140625 1738821475.1796
MEM 2171.140625 1738821475.2799
MEM 2179.265625 1738821475.3801
MEM 2179.265625 1738821475.4804
MEM 2179.390625 1738821475.5806
MEM 2187.390625 1738821475.6826
MEM 2187.390625 1738821475.7829
MEM 2187.390625 1738821475.8841
MEM 2187.390625 1738821475.9844
MEM 2187.390625 1738821476.0859
MEM 2187.390625 1738821476.1862
MEM 2187.390625 1738821476.2865
MEM 2187.515625 1738821476.3868
MEM 2187.515625 1738821476.4871
MEM 2187.515625 1738821476.5880
MEM 2187.515625 1738821476.6889
MEM 2195.640625 1738821476.7891
MEM 2195.640625 1738821476.8894
MEM 2195.640625 1738821476.9905
MEM 2195.640625 1738821477.0911
MEM 2195.640625 1738821477.1914
MEM 2195.640625 1738821477.2920
MEM 2195.640625 1738821477.3923
MEM 2195.640625 1738821477.4948
MEM 2195.640625 1738821477.5951
MEM 2195.640625 1738821477.6953
MEM 2195.640625 1738821477.7956
MEM 2195.640625 1738821477.8959
MEM 2195.640625 1738821477.9969
MEM 2195.640625 1738821478.0983
MEM 2195.640625 1738821478.2011
MEM 2195.640625 1738821478.3014
MEM 2195.640625 1738821478.4023
MEM 2195.640625 1738821478.5040
MEM 2195.640625 1738821478.6042
MEM 2195.765625 1738821478.7055
MEM 2203.265625 1738821478.8058
MEM 2203.765625 1738821478.9061
MEM 2203.765625 1738821479.0063
MEM 2203.765625 1738821479.1085
MEM 2203.765625 1738821479.2088
MEM 2203.765625 1738821479.3090
MEM 2211.890625 1738821479.4093
MEM 2211.890625 1738821479.5118
MEM 2220.015625 1738821479.6132
MEM 2220.140625 1738821479.7134
MEM 2228.140625 1738821479.8155
MEM 2228.265625 1738821479.9171
MEM 2228.390625 1738821480.0183
MEM 2228.390625 1738821480.1211
MEM 2228.390625 1738821480.2214
MEM 2228.390625 1738821480.3217
MEM 2236.390625 1738821480.4224
MEM 2236.390625 1738821480.5227
MEM 2236.390625 1738821480.6230
MEM 2236.390625 1738821480.7258
MEM 2244.515625 1738821480.8261
MEM 2244.515625 1738821480.9264
MEM 2244.515625 1738821481.0281
MEM 2244.515625 1738821481.1284
MEM 2244.515625 1738821481.2287
MEM 2244.515625 1738821481.3289
MEM 2246.390625 1738821481.4292
MEM 2252.265625 1738821481.5295
MEM 2252.390625 1738821481.6305
MEM 2252.390625 1738821481.7316
MEM 2252.515625 1738821481.8330
MEM 2252.515625 1738821481.9334
MEM 2252.640625 1738821482.0421
MEM 2252.640625 1738821482.1428
MEM 2252.640625 1738821482.2434
MEM 2252.640625 1738821482.3448
MEM 2252.640625 1738821482.4460
MEM 2252.640625 1738821482.5479
MEM 2252.640625 1738821482.6495
MEM 2252.640625 1738821482.7497
MEM 2252.640625 1738821482.8500
MEM 2252.640625 1738821482.9502
MEM 2252.640625 1738821483.0505
MEM 2252.640625 1738821483.1516
MEM 2252.640625 1738821483.2527
MEM 2252.640625 1738821483.3529
MEM 2252.640625 1738821483.4532
MEM 2252.640625 1738821483.5534
MEM 2252.640625 1738821483.6537
MEM 2260.890625 1738821483.7554
MEM 2260.890625 1738821483.8581
MEM 2260.890625 1738821483.9584
MEM 2260.890625 1738821484.0586
MEM 2260.890625 1738821484.1588
MEM 2269.015625 1738821484.2591
MEM 2269.015625 1738821484.3593
MEM 2269.015625 1738821484.4596
MEM 2277.015625 1738821484.5599
MEM 2277.015625 1738821484.6601
MEM 2277.015625 1738821484.7604
MEM 2285.140625 1738821484.8606
MEM 2285.140625 1738821484.9609
MEM 2285.140625 1738821485.0611
MEM 2293.265625 1738821485.1628
MEM 2293.265625 1738821485.2641
MEM 2293.265625 1738821485.3644
MEM 2293.890625 1738821485.4646
MEM 2301.390625 1738821485.5649
MEM 2301.390625 1738821485.6652
MEM 2301.390625 1738821485.7672
MEM 2309.515625 1738821485.8675
MEM 2309.640625 1738821485.9687
MEM 2309.640625 1738821486.0690
MEM 2309.640625 1738821486.1693
MEM 2309.640625 1738821486.2695
MEM 2309.640625 1738821486.3698
MEM 2309.640625 1738821486.4711
MEM 2309.640625 1738821486.5714
MEM 2309.640625 1738821486.6731
MEM 2309.640625 1738821486.7734
MEM 2309.765625 1738821486.8737
MEM 2317.765625 1738821486.9739
MEM 2317.765625 1738821487.0752
MEM 2317.765625 1738821487.1754
MEM 2317.765625 1738821487.2757
MEM 2317.765625 1738821487.3759
MEM 2317.765625 1738821487.4762
MEM 2317.765625 1738821487.5784
MEM 2317.765625 1738821487.6786
MEM 2317.765625 1738821487.7789
MEM 2317.765625 1738821487.8791
MEM 2317.765625 1738821487.9794
MEM 2317.765625 1738821488.0802
MEM 2317.765625 1738821488.1804
MEM 2317.765625 1738821488.2811
MEM 2317.765625 1738821488.3820
MEM 2317.765625 1738821488.4824
MEM 2317.765625 1738821488.5840
MEM 2317.765625 1738821488.6843
MEM 2317.765625 1738821488.7845
MEM 2317.765625 1738821488.8848
MEM 2317.765625 1738821488.9850
MEM 2317.765625 1738821489.0853
MEM 2317.765625 1738821489.1856
MEM 2317.890625 1738821489.2863
MEM 2326.015625 1738821489.3870
MEM 2326.015625 1738821489.4873
MEM 2326.015625 1738821489.5887
MEM 2334.015625 1738821489.6911
MEM 2334.015625 1738821489.7914
MEM 2334.015625 1738821489.8917
MEM 2334.140625 1738821489.9920
MEM 2342.265625 1738821490.0931
MEM 2342.265625 1738821490.1938
MEM 2342.265625 1738821490.2942
MEM 2342.265625 1738821490.3944
MEM 2350.390625 1738821490.4947
MEM 2350.390625 1738821490.5950
MEM 2350.390625 1738821490.6961
MEM 2358.390625 1738821490.7990
MEM 2358.390625 1738821490.9000
MEM 2358.515625 1738821491.0008
MEM 2358.515625 1738821491.1017
MEM 2366.515625 1738821491.2020
MEM 2366.515625 1738821491.3033
MEM 2366.515625 1738821491.4036
MEM 2366.515625 1738821491.5039
MEM 2366.515625 1738821491.6042
MEM 2366.515625 1738821491.7059
MEM 2366.515625 1738821491.8085
MEM 2366.515625 1738821491.9088
MEM 2366.515625 1738821492.0091
MEM 2366.515625 1738821492.1094
MEM 2366.640625 1738821492.2096
MEM 2366.640625 1738821492.3099
MEM 2366.640625 1738821492.4101
MEM 2368.390625 1738821492.5104
MEM 2374.515625 1738821492.6106
MEM 2374.515625 1738821492.7109
MEM 2374.515625 1738821492.8136
MEM 2374.515625 1738821492.9151
MEM 2374.515625 1738821493.0161
MEM 2374.515625 1738821493.1177
MEM 2374.515625 1738821493.2190
MEM 2374.515625 1738821493.3192
MEM 2374.515625 1738821493.4195
MEM 2374.515625 1738821493.5198
MEM 2374.515625 1738821493.6212
MEM 2374.515625 1738821493.7221
MEM 2374.515625 1738821493.8241
MEM 2374.515625 1738821493.9243
MEM 2382.640625 1738821494.0245
MEM 2386.515625 1738821494.1248
MEM 2386.515625 1738821494.2271
MEM 2386.515625 1738821494.3274
MEM 2394.515625 1738821494.4276
MEM 2394.515625 1738821494.5291
MEM 2399.390625 1738821494.6294
MEM 2402.640625 1738821494.7297
MEM 2402.640625 1738821494.8299
MEM 2402.640625 1738821494.9302
MEM 2410.890625 1738821495.0305
MEM 2410.890625 1738821495.1330
MEM 2410.890625 1738821495.2333
MEM 2410.890625 1738821495.3335
MEM 2418.890625 1738821495.4338
MEM 2418.890625 1738821495.5341
MEM 2419.015625 1738821495.6343
MEM 2427.140625 1738821495.7359
MEM 2427.140625 1738821495.8366
MEM 2427.140625 1738821495.9369
MEM 2435.265625 1738821496.0396
MEM 2435.265625 1738821496.1399
MEM 2435.265625 1738821496.2421
MEM 2435.265625 1738821496.3428
MEM 2435.390625 1738821496.4446
MEM 2439.390625 1738821496.5449
MEM 2443.390625 1738821496.6452
MEM 2443.390625 1738821496.7469
MEM 2443.390625 1738821496.8474
MEM 2443.390625 1738821496.9484
MEM 2443.390625 1738821497.0521
MEM 2443.390625 1738821497.1524
MEM 2443.390625 1738821497.2533
MEM 2443.390625 1738821497.3535
MEM 2443.390625 1738821497.4542
MEM 2443.390625 1738821497.5544
MEM 2443.390625 1738821497.6547
MEM 2443.390625 1738821497.7562
MEM 2443.390625 1738821497.8570
MEM 2443.390625 1738821497.9572
MEM 2443.390625 1738821498.0597
MEM 2443.390625 1738821498.1608
MEM 2443.390625 1738821498.2647
MEM 2443.390625 1738821498.3650
MEM 2443.390625 1738821498.4652
MEM 2443.390625 1738821498.5655
MEM 2443.390625 1738821498.6658
MEM 2443.390625 1738821498.7661
MEM 2443.390625 1738821498.8663
MEM 2443.390625 1738821498.9666
MEM 2443.390625 1738821499.0680
MEM 2443.390625 1738821499.1683
MEM 2451.140625 1738821499.2688
MEM 2451.390625 1738821499.3703
MEM 2451.390625 1738821499.4705
MEM 2451.390625 1738821499.5707
MEM 2451.390625 1738821499.6710
MEM 2451.390625 1738821499.7712
MEM 2451.390625 1738821499.8715
MEM 2459.515625 1738821499.9717
MEM 2459.515625 1738821500.0720
MEM 2459.515625 1738821500.1723
MEM 2467.515625 1738821500.2725
MEM 2467.515625 1738821500.3738
MEM 2467.515625 1738821500.4742
MEM 2475.515625 1738821500.5745
MEM 2475.515625 1738821500.6747
MEM 2475.640625 1738821500.7768
MEM 2483.640625 1738821500.8781
MEM 2483.640625 1738821500.9796
MEM 2483.640625 1738821501.0798
MEM 2491.765625 1738821501.1801
MEM 2491.765625 1738821501.2804
MEM 2491.765625 1738821501.3806
MEM 2491.890625 1738821501.4808
MEM 2499.890625 1738821501.5813
MEM 2499.890625 1738821501.6841
MEM 2499.890625 1738821501.7844
MEM 2499.890625 1738821501.8847
MEM 2499.890625 1738821501.9849
MEM 2499.890625 1738821502.0852
MEM 2499.890625 1738821502.1855
MEM 2499.890625 1738821502.2857
MEM 2499.890625 1738821502.3861
MEM 2499.890625 1738821502.4893
MEM 2499.890625 1738821502.5896
MEM 2499.890625 1738821502.6899
MEM 2499.890625 1738821502.7901
MEM 2499.890625 1738821502.8904
MEM 2499.890625 1738821502.9906
MEM 2499.890625 1738821503.0909
MEM 2499.890625 1738821503.1911
MEM 2499.890625 1738821503.2914
MEM 2499.890625 1738821503.3916
MEM 2499.890625 1738821503.4918
MEM 2500.015625 1738821503.5921
MEM 2500.015625 1738821503.6923
MEM 2500.015625 1738821503.7925
MEM 2500.015625 1738821503.8928
MEM 2508.140625 1738821503.9933
MEM 2508.140625 1738821504.0935
MEM 2508.140625 1738821504.1937
MEM 2508.140625 1738821504.2948
MEM 2508.140625 1738821504.3955
MEM 2508.140625 1738821504.4958
MEM 2516.140625 1738821504.5961
MEM 2516.140625 1738821504.6981
MEM 2516.140625 1738821504.7984
MEM 2522.890625 1738821504.8987
MEM 2524.265625 1738821505.0016
MEM 2524.265625 1738821505.1018
MEM 2524.265625 1738821505.2021
MEM 2532.265625 1738821505.3023
MEM 2532.265625 1738821505.4026
MEM 2532.390625 1738821505.5029
MEM 2540.390625 1738821505.6031
MEM 2540.390625 1738821505.7034
MEM 2548.515625 1738821505.8037
MEM 2548.515625 1738821505.9058
MEM 2548.515625 1738821506.0061
MEM 2548.640625 1738821506.1063
MEM 2556.765625 1738821506.2074
MEM 2556.765625 1738821506.3077
MEM 2556.765625 1738821506.4080
MEM 2564.890625 1738821506.5093
MEM 2573.140625 1738821506.6095
MEM 2573.140625 1738821506.7109
MEM 2573.140625 1738821506.8123
MEM 2573.140625 1738821506.9127
MEM 2573.140625 1738821507.0129
MEM 2573.140625 1738821507.1132
MEM 2573.140625 1738821507.2151
MEM 2573.265625 1738821507.3154
MEM 2573.265625 1738821507.4156
MEM 2573.265625 1738821507.5159
MEM 2573.265625 1738821507.6161
MEM 2573.265625 1738821507.7171
MEM 2573.265625 1738821507.8185
MEM 2573.265625 1738821507.9187
MEM 2573.265625 1738821508.0190
MEM 2573.265625 1738821508.1193
MEM 2573.265625 1738821508.2195
MEM 2573.265625 1738821508.3198
MEM 2573.265625 1738821508.4200
MEM 2573.265625 1738821508.5203
MEM 2573.265625 1738821508.6216
MEM 2573.265625 1738821508.7219
MEM 2573.265625 1738821508.8230
MEM 2573.265625 1738821508.9233
MEM 2573.265625 1738821509.0235
MEM 2573.265625 1738821509.1238
MEM 2573.265625 1738821509.2253
MEM 2573.265625 1738821509.3256
MEM 2573.265625 1738821509.4267
MEM 2573.265625 1738821509.5270
MEM 2573.265625 1738821509.6273
MEM 2573.265625 1738821509.7276
MEM 2581.265625 1738821509.8282
MEM 2581.265625 1738821509.9284
MEM 2581.265625 1738821510.0294
MEM 2586.765625 1738821510.1311
MEM 2589.515625 1738821510.2314
MEM 2589.515625 1738821510.3317
MEM 2597.515625 1738821510.4323
MEM 2597.515625 1738821510.5326
MEM 2597.515625 1738821510.6336
MEM 2597.515625 1738821510.7348
MEM 2605.640625 1738821510.8351
MEM 2605.640625 1738821510.9362
MEM 2605.640625 1738821511.0365
MEM 2613.765625 1738821511.1368
MEM 2613.765625 1738821511.2391
MEM 2613.765625 1738821511.3394
MEM 2621.890625 1738821511.4397
MEM 2621.890625 1738821511.5431
MEM 2621.890625 1738821511.6453
MEM 2622.015625 1738821511.7455
MEM 2630.015625 1738821511.8458
MEM 2630.015625 1738821511.9461
MEM 2630.015625 1738821512.0491
MEM 2630.015625 1738821512.1494
MEM 2630.015625 1738821512.2496
MEM 2630.015625 1738821512.3499
MEM 2630.015625 1738821512.4514
MEM 2630.015625 1738821512.5518
MEM 2630.015625 1738821512.6531
MEM 2630.015625 1738821512.7540
MEM 2630.015625 1738821512.8542
MEM 2630.015625 1738821512.9545
MEM 2630.015625 1738821513.0547
MEM 2630.015625 1738821513.1550
MEM 2630.015625 1738821513.2558
MEM 2630.015625 1738821513.3561
MEM 2630.015625 1738821513.4569
MEM 2630.015625 1738821513.5580
MEM 2630.015625 1738821513.6590
MEM 2630.140625 1738821513.7595
MEM 2633.140625 1738821513.8612
MEM 2638.140625 1738821513.9623
MEM 2638.140625 1738821514.0626
MEM 2638.265625 1738821514.1628
MEM 2643.140625 1738821514.2631
MEM 2646.390625 1738821514.3636
MEM 2646.515625 1738821514.4638
MEM 2646.515625 1738821514.5652
MEM 2646.515625 1738821514.6655
MEM 2646.515625 1738821514.7667
MEM 2646.515625 1738821514.8669
MEM 2646.515625 1738821514.9678
MEM 2646.515625 1738821515.0704
MEM 2646.515625 1738821515.1713
MEM 2646.515625 1738821515.2715
MEM 2646.515625 1738821515.3718
MEM 2646.515625 1738821515.4720
MEM 2646.515625 1738821515.5741
MEM 2646.515625 1738821515.6743
MEM 2646.515625 1738821515.7746
MEM 2654.515625 1738821515.8760
MEM 2654.640625 1738821515.9762
MEM 2654.640625 1738821516.0773
MEM 2654.765625 1738821516.1776
MEM 2662.765625 1738821516.2778
MEM 2662.765625 1738821516.3788
MEM 2662.765625 1738821516.4790
MEM 2670.890625 1738821516.5792
MEM 2670.890625 1738821516.6795
MEM 2670.890625 1738821516.7797
MEM 2671.015625 1738821516.8800
MEM 2679.015625 1738821516.9810
MEM 2679.015625 1738821517.0824
MEM 2679.015625 1738821517.1827
MEM 2679.015625 1738821517.2830
MEM 2679.015625 1738821517.3839
MEM 2679.015625 1738821517.4841
MEM 2679.015625 1738821517.5861
MEM 2679.015625 1738821517.6864
MEM 2679.015625 1738821517.7867
MEM 2679.015625 1738821517.8870
MEM 2679.015625 1738821517.9872
MEM 2679.015625 1738821518.0875
MEM 2679.015625 1738821518.1878
MEM 2679.015625 1738821518.2880
MEM 2679.015625 1738821518.3883
MEM 2679.015625 1738821518.4891
MEM 2679.015625 1738821518.5894
MEM 2679.015625 1738821518.6920
MEM 2679.015625 1738821518.7923
MEM 2679.140625 1738821518.8925
MEM 2687.140625 1738821518.9928
MEM 2687.140625 1738821519.0930
MEM 2687.140625 1738821519.1932
MEM 2687.140625 1738821519.2947
MEM 2687.140625 1738821519.3949
MEM 2687.140625 1738821519.4951
MEM 2687.140625 1738821519.5954
MEM 2687.140625 1738821519.6956
MEM 2687.140625 1738821519.7958
MEM 2695.265625 1738821519.8961
MEM 2695.265625 1738821519.9967
MEM 2695.265625 1738821520.0976
MEM 2695.390625 1738821520.1978
MEM 2703.515625 1738821520.2986
MEM 2703.515625 1738821520.4002
MEM 2703.515625 1738821520.5021
MEM 2711.640625 1738821520.6024
MEM 2719.890625 1738821520.7027
MEM 2719.890625 1738821520.8033
MEM 2719.890625 1738821520.9036
MEM 2719.890625 1738821521.0038
MEM 2719.890625 1738821521.1041
MEM 2719.890625 1738821521.2044
MEM 2719.890625 1738821521.3047
MEM 2719.890625 1738821521.4050
MEM 2719.890625 1738821521.5053
MEM 2719.890625 1738821521.6056
MEM 2719.890625 1738821521.7058
MEM 2719.890625 1738821521.8074
MEM 2719.890625 1738821521.9078
MEM 2719.890625 1738821522.0081
MEM 2719.890625 1738821522.1094
MEM 2719.890625 1738821522.2097
MEM 2719.890625 1738821522.3100
MEM 2719.890625 1738821522.4121
MEM 2719.890625 1738821522.5124
MEM 2719.890625 1738821522.6128
MEM 2719.890625 1738821522.7131
MEM 2719.890625 1738821522.8152
MEM 2719.890625 1738821522.9154
MEM 2719.890625 1738821523.0157
MEM 2719.890625 1738821523.1159
MEM 2719.890625 1738821523.2167
MEM 2719.890625 1738821523.3170
MEM 2719.890625 1738821523.4200
MEM 2719.890625 1738821523.5211
MEM 2719.890625 1738821523.6213
MEM 2719.890625 1738821523.7216
MEM 2719.890625 1738821523.8218
MEM 2719.890625 1738821523.9229
MEM 2719.890625 1738821524.0244
MEM 2719.890625 1738821524.1246
MEM 2719.890625 1738821524.2249
